"lat","lon","start_station_id","count"
42.3581,-71.093198,67,192876
42.352175,-71.055547,22,140135
42.36507,-71.1031,68,138885
42.36213123,-71.09115601,80,134473
42.36242784,-71.08495474,189,107289
42.373268,-71.118579,74,106381
42.3595732,-71.10129476,178,99138
42.3625,-71.08822,107,94310
42.365673,-71.064263,190,92669
42.35560121,-71.10394478,179,91096
